y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1819,6,2811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,35,0,39,10.3,0,35,4,0
1819,6,2811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,2831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,14,128,2,144,9.7,0,142,2,0
1819,6,2831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,5,0,5,0,0,4,1,0
1819,6,2851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,39,0,46,15.2,0,45,1,0
1819,6,2851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,2861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,33,1,43,20.9,0,36,7,0
1819,6,2861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,2871,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,45,2,58,19,0,54,4,0
1819,6,2871,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2871,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,2881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,44,1,50,10,0,47,3,0
1819,6,2881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,2891,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,13,52,1,66,19.7,0,64,2,0
1819,6,2891,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2891,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,2942,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,56,1,68,16.2,0,66,2,0
1819,6,2942,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2942,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,2961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,46,0,48,4.2,0,47,1,0
1819,6,2961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,6,2961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,2971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,37,1,43,11.6,0,42,1,0
1819,6,2971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,2981,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,60,0,65,7.7,0,64,1,0
1819,6,2981,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,2981,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,47,1,56,14.3,0,55,1,0
1819,6,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3001,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,3011,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,27,120,3,150,18,0,147,3,0
1819,6,3011,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,2,0,2,0,0,2,0,0
1819,6,3011,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,5,0,5,0,0,5,0,0
1819,6,3031,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,8,37,0,45,17.8,0,45,0,0
1819,6,3031,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3031,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3041,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,34,2,44,18.2,0,41,3,0
1819,6,3041,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3041,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3051,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,61,0,74,17.6,0,74,0,0
1819,6,3051,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3051,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,38,1,46,15.2,0,42,4,0
1819,6,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3061,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,57,2,68,13.2,0,66,2,0
1819,6,3081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,6,3081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3091,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,67,1,73,6.8,0,72,1,0
1819,6,3091,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3091,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,24,74,1,99,24.2,0,98,1,0
1819,6,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,3111,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,49,0,54,9.3,0,54,0,0
1819,6,3111,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,6,3111,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,68,1,77,10.4,0,76,1,0
1819,6,3121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,6,3131,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,50,0,56,10.7,0,55,1,0
1819,6,3131,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3131,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,66,0,77,14.3,0,77,0,0
1819,6,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,3171,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,59,1,67,10.4,0,63,4,0
1819,6,3171,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3171,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3181,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,43,1,47,6.4,0,45,2,0
1819,6,3181,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3181,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,64,0,68,5.9,0,68,0,0
1819,6,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3191,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,6,3221,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,21,1,33,33.3,0,31,2,0
1819,6,3221,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3221,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3222,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,17,0,25,32,0,25,0,0
1819,6,3222,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3222,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3291,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,18,0,27,33.3,0,27,0,0
1819,6,3291,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3291,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3301,High Minority/High Poverty/Title I,10,School Chart,Teachers,1,21,0,22,4.5,0,22,0,0
1819,6,3301,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3301,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3311,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,30,0,44,31.8,0,44,0,0
1819,6,3311,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3311,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3321,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,35,1,43,16.3,0,38,5,0
1819,6,3321,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3321,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3331,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,67,1,75,9.3,0,75,0,0
1819,6,3331,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3331,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,3371,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,28,0,35,20,0,33,2,0
1819,6,3371,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3371,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3391,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,99,1,109,8.3,0,108,1,0
1819,6,3391,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3391,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1819,6,3401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,61,0,67,9,0,64,3,0
1819,6,3401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3401,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,53,0,61,13.1,0,61,0,0
1819,6,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3431,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,52,0,55,5.5,0,53,2,0
1819,6,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3441,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3461,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,14,69,0,83,16.9,0,80,3,0
1819,6,3461,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3461,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3471,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,15,76,1,92,16.3,0,91,1,0
1819,6,3471,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3471,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,3481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,77,1,80,2.5,0,77,3,0
1819,6,3481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,6,3491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,38,0,41,7.3,0,38,3,0
1819,6,3491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,75,1,78,2.6,0,77,1,0
1819,6,3531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3531,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,90,1,103,11.7,0,102,1,0
1819,6,3541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1819,6,3571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,8,31,1,40,20,0,40,0,0
1819,6,3571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,27,0,34,20.6,0,31,3,0
1819,6,3581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3591,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,41,0,48,14.6,0,48,0,0
1819,6,3591,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3591,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3622,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,86,0,97,11.3,0,97,0,0
1819,6,3622,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3622,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,3623,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,28,183,0,211,13.3,0,210,1,0
1819,6,3623,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3623,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1819,6,3631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,47,1,59,18.6,0,57,2,0
1819,6,3631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3642,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,68,1,76,9.2,0,74,2,0
1819,6,3642,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3642,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,0,0,2,100,0,2,0,0
1819,6,3651,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,33,0,36,8.3,0,36,0,0
1819,6,3651,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3651,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3661,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,50,0,59,15.3,0,57,2,0
1819,6,3661,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3661,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3701,High Minority/High Poverty/Title I,10,School Chart,Teachers,13,22,1,36,36.1,0,34,2,0
1819,6,3701,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3701,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3731,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,16,85,1,102,15.7,0,101,1,0
1819,6,3731,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3731,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,3,2,0,5,60,0,5,0,0
1819,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,42,2,54,18.5,0,52,2,0
1819,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,38,1,47,17,0,45,2,0
1819,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3761,High Minority/High Poverty/Title I,10,School Chart,Teachers,18,44,0,62,29,0,62,0,0
1819,6,3761,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3761,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,49,1,65,23.1,0,61,4,0
1819,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,69,1,75,6.7,0,73,2,0
1819,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,60,1,66,7.6,0,65,1,0
1819,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,64,2,73,9.6,0,71,2,0
1819,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,14,0,14,0,0,14,0,0
1819,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,22,82,0,104,21.2,0,104,0,0
1819,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1819,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,14,78,0,92,15.2,0,92,0,0
1819,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,17,49,0,66,25.8,0,66,0,0
1819,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1819,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,55,0,66,16.7,0,66,0,0
1819,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,46,1,57,17.5,0,56,1,0
1819,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,25,97,0,122,20.5,0,122,0,0
1819,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1819,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,24,60,1,85,28.2,0,85,0,0
1819,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,5002,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,6,0,8,25,0,8,0,0
1819,6,5002,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,6,5002,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1819,6,5003,High Minority/High Poverty/Title I,10,School Chart,Teachers,34,14,0,48,70.8,0,40,8,0
1819,6,5003,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1819,6,5003,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,2,0,0
1819,6,5004,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,12,0,14,14.3,0,13,1,0
1819,6,5004,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,6,5004,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,6,5006,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,6,2,0,8,75,0,7,1,0
1819,6,5006,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,6,5006,High Minority/High Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1819,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,4,0,13,69.2,0,13,0,0
1819,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,6,5009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,0,0,7,100,0,5,2,0
1819,6,5009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
