y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1819,13,5006,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,5007,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,0,0,18,100,0,18,0,0
1819,13,5007,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5007,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,1,0,9,88.9,0,2,7,0
1819,13,5020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,5020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,57,0,63,9.5,0,56,7,0
1819,13,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,5022,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,13,3,0,16,81.3,0,16,0,0
1819,13,5022,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,5022,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5025,High Minority/High Poverty/Title I,10,School Chart,Teachers,29,13,0,42,69,0,1,41,0
1819,13,5025,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,5025,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,5029,High Minority/High Poverty/Title I,10,School Chart,Teachers,7,1,8,16,43.8,0,14,2,0
1819,13,5029,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,5029,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,30,0,32,6.3,0,25,7,0
1819,13,5041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5043,High Minority/High Poverty/Title I,10,School Chart,Teachers,16,4,0,20,80,0,20,0,0
1819,13,5043,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5043,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5044,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,35,6,1,42,83.3,0,28,14,0
1819,13,5044,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5044,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5045,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,41,4,1,46,89.1,0,46,0,0
1819,13,5045,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,5045,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5046,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,4,0,11,63.6,0,9,2,0
1819,13,5046,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5046,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5047,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,22,6,0,28,78.6,0,23,5,0
1819,13,5047,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5047,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5048,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,23,6,0,29,79.3,0,27,2,0
1819,13,5048,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5048,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5049,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,38,7,0,45,84.4,0,43,2,0
1819,13,5049,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5049,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,5051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,68,0,75,9.3,0,73,2,0
1819,13,5051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,1,1,0
1819,13,5061,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,35,0,39,10.3,0,37,2,0
1819,13,5061,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5061,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5062,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,8,10,0,18,44.4,0,18,0,0
1819,13,5062,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,5062,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5081,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,14,0,16,12.5,0,14,2,0
1819,13,5081,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5081,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5091,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,15,21,0,36,41.7,0,34,2,0
1819,13,5091,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5091,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5101,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,26,86,0,112,23.2,0,108,4,0
1819,13,5101,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5101,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,13,5121,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,32,0,39,17.9,0,39,0,0
1819,13,5121,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5121,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,25,0,27,7.4,0,27,0,0
1819,13,5131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5141,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,36,0,45,20,0,44,1,0
1819,13,5141,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5141,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,1,1,0
1819,13,5201,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,56,0,61,8.2,0,60,1,0
1819,13,5201,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5201,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,5241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,46,0,51,9.8,0,47,4,0
1819,13,5241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,34,0,36,5.6,0,34,2,0
1819,13,5281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5321,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,46,0,52,11.5,0,51,1,0
1819,13,5321,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5321,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,5361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,26,0,29,10.3,0,28,1,0
1819,13,5361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,49,0,58,15.5,0,51,7,0
1819,13,5381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,2,0,2,0,0,1,1,0
1819,13,5381,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5384,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,23,6,0,29,79.3,0,27,2,0
1819,13,5384,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,5384,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5401,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,72,0,79,8.9,0,75,4,0
1819,13,5401,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5401,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,5410,High Minority/High Poverty/Title I,10,School Chart,Teachers,17,2,0,19,89.5,0,18,1,0
1819,13,5410,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5410,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,5421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,37,0,39,5.1,0,38,1,0
1819,13,5421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5421,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,37,0,39,5.1,0,38,1,0
1819,13,5431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5431,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,33,0,38,13.2,0,36,2,0
1819,13,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,13,5481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,30,0,38,21.1,0,34,4,0
1819,13,5481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5481,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,27,0,34,20.6,0,25,9,0
1819,13,5521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5561,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,19,0,24,20.8,0,22,2,0
1819,13,5561,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5561,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,23,0,32,28.1,0,30,2,0
1819,13,5601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,18,0,19,5.3,0,0,19,0
1819,13,5641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5671,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,1,51,0,52,1.9,0,51,1,0
1819,13,5671,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5671,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,34,0,37,8.1,0,36,1,0
1819,13,5711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,13,5791,High Minority/High Poverty/Title I,10,School Chart,Teachers,20,32,0,52,38.5,0,48,4,0
1819,13,5791,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5791,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,22,1,25,8,0,25,0,0
1819,13,5831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5831,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5861,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,14,0,24,41.7,0,23,1,0
1819,13,5861,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5861,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,5901,High Minority/High Poverty/Title I,10,School Chart,Teachers,19,34,0,53,35.8,0,50,3,0
1819,13,5901,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5901,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5931,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,7,0,17,58.8,0,15,2,0
1819,13,5931,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5931,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,32,0,36,11.1,0,35,1,0
1819,13,5951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,77,0,84,8.3,0,82,2,0
1819,13,5961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,5971,High Minority/High Poverty/Title I,10,School Chart,Teachers,3,16,0,19,15.8,0,17,2,0
1819,13,5971,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5971,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,5981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,42,0,46,8.7,0,41,5,0
1819,13,5981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5981,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,5991,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,46,0,51,9.8,0,47,4,0
1819,13,5991,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,5991,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,6001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,41,0,45,8.9,0,43,2,0
1819,13,6001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6001,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6006,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,11,13,0,24,45.8,0,17,7,0
1819,13,6006,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6006,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6009,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,0,0,5,100,0,3,2,0
1819,13,6009,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6009,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6011,High Minority/High Poverty/Title I,10,School Chart,Teachers,5,25,0,30,16.7,0,26,4,0
1819,13,6011,High Minority/High Poverty/Title I,10,School Chart,Principals,0,2,0,2,0,0,1,1,0
1819,13,6011,High Minority/High Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,2,0,0
1819,13,6012,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,36,19,0,55,65.5,0,50,5,0
1819,13,6012,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6012,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6013,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,20,5,0,25,80,0,23,2,0
1819,13,6013,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,6013,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,6014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,2,0,9,77.8,0,9,0,0
1819,13,6014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6018,High Minority/High Poverty/Title I,10,School Chart,Teachers,25,1,0,26,96.2,0,21,5,0
1819,13,6018,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6018,High Minority/High Poverty/Title I,10,School Chart,Other,2,2,0,4,50,0,0,4,0
1819,13,6020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,2,0,15,86.7,0,1,14,0
1819,13,6020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,10,50,0,60,16.7,0,58,2,0
1819,13,6021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6022,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,17,7,0,24,70.8,0,24,0,0
1819,13,6022,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,6022,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6023,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,23,0,24,4.2,0,20,4,0
1819,13,6023,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6023,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6024,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,0,0,12,100,0,0,12,0
1819,13,6024,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6024,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6028,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,18,7,0,25,72,0,25,0,0
1819,13,6028,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6028,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,6030,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,5,0,7,28.6,0,7,0,0
1819,13,6030,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6030,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,6031,High Minority/High Poverty/Title I,10,School Chart,Teachers,15,14,0,29,51.7,0,26,3,0
1819,13,6031,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6031,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6032,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,0,0,4,100,0,0,4,0
1819,13,6032,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6032,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,26,16,0,42,61.9,0,35,7,0
1819,13,6033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,6033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6040,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,28,3,0,31,90.3,0,30,1,0
1819,13,6040,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,6040,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,0,0,2,100,0,2,0,0
1819,13,6041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,24,0,28,14.3,0,28,0,0
1819,13,6041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6042,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,8,1,1,10,80,0,9,1,0
1819,13,6042,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6042,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6047,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,1,0,9,88.9,0,0,9,0
1819,13,6047,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6047,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6051,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,12,0,22,45.5,0,18,4,0
1819,13,6051,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6051,High Minority/High Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,2,0,0
1819,13,6052,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,67,0,75,10.7,0,73,2,0
1819,13,6052,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6052,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6057,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,0,1,1,0,0,0,1,0
1819,13,6057,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6057,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6060,High Minority/High Poverty/Title I,10,School Chart,Teachers,20,2,0,22,90.9,0,1,21,0
1819,13,6060,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6060,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,6070,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,7,0,25,72,0,3,22,0
1819,13,6070,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6070,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,13,6071,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,46,0,51,9.8,0,51,0,0
1819,13,6071,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6071,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6081,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,21,0,21,0,0,21,0,0
