year,district_number,LOCATION_DISTRICT,LOC_DISTRICT_NAME,district_name,school_number,school_name_l,school_name_s,website,collocated_number,PHONE_NUMBER,PHYSICAL_ADDRESS,PHYSICAL_CITY,PHYSICAL_STATE,PHYSICAL_ZIP,PRINCIPAL_LAST,PRINCIPAL_FIRST,PRINCIPAL_MI,LATITUDE,LONGITUDE,magnet_status,magnet_specialty,charter,title1,alt_schl,school_type,grade_1819,improvement_rating,final_pct,federal_index,gr_frmINDV,Feeder_School_flag,Receiving_Distenrl,Receiving_Schlenrl,TSI,CSI,total_students,Teacher_Count,CEP_Percentage,receiver_School_flag,feeder_distenrl,feeder_schlenrl,feeder_name,receiving_name
1819,48,48,ORANGE,ORANGE,1861,WEDGEFIELD SCHOOL,WEDGEFIELD SCHOOL,,481861,(321)413-2989,3835 BANCROFT BLVD,ORLANDO,FL,32833-4263,STEVENS,NATALIE,,28.48972,-81.07864,Z,Z,NO,NO,N,Combination School,A,,62,63,,N,,,Y,N,941,59,43.8,,,,,
1819,48,48,ORANGE,ORANGE,1542,WEKIVA HIGH,WEKIVA HIGH,,481542,(407)297-4900,2501 N HIAWASSEE RD,APOPKA,FL,32703-2608,ERICKSON,MICHELE,,28.63851,-81.47312,P,G,NO,NO,N,High School,C,,47,48,91.4,N,,,Y,N,2174,105,47.8,,,,,
1819,48,48,ORANGE,ORANGE,0232,WEST CREEK ELEMENTARY,WEST CREEK ELEMENTARY,,480232,(407)858-5920,5056 TACON DR,ORLANDO,FL,32837-4821,COURET,MICHELLE,,28.35714,-81.45496,Z,Z,NO,NO,N,Elementary School,A,,66,68,,N,,,Y,N,864,57,46.5,,,,,
1819,48,48,ORANGE,ORANGE,0253,WEST OAKS ELEMENTARY,WEST OAKS ELEMENTARY,,480253,(407)532-3875,905 DORSCHER RD,ORLANDO,FL,32818-6476,THOMPSON,CHERIE,,28.55679,-81.48305,Z,Z,NO,YES,N,Elementary School,C,,53,53,,N,,,Y,N,598,39,100.0,,,,,
1819,48,48,ORANGE,ORANGE,1511,WEST ORANGE HIGH,WEST ORANGE HIGH,,481511,(407)905-2400,1625 BEULAH RD,WINTER GARDEN,FL,34787-4407,GORDON,MELISSA,,28.54066,-81.56843,Z,Z,NO,NO,N,High School,B,,61,62,92.9,N,,,Y,N,2448,119,37.7,,,,,
1819,48,48,ORANGE,ORANGE,1562,WESTBROOKE ELEMENTARY,WESTBROOKE ELEMENTARY,,481562,(407)656-6228,500 TOMYN BLVD,OCOEE,FL,34761-4881,REYES,VIDAL,,28.53968,-81.53637,Z,Z,NO,NO,N,Elementary School,B,,57,59,,N,,,N,N,673,40,45.3,,,,,
1819,48,48,ORANGE,ORANGE,1201,WESTPOINTE ELEMENTARY,WESTPOINTE ELEMENTARY,,481201,(407)866-1271,7525 WESTPOINTE BLVD,ORLANDO,FL,32835-6101,GRUBBS-HOLMES,ATRESA,,28.51907,-81.49463,Z,Z,NO,NO,N,Elementary School,B,,58,61,,N,,,Y,N,715,47,61.1,,,,,
1819,48,48,ORANGE,ORANGE,1133,WESTRIDGE MIDDLE,WESTRIDGE MIDDLE,,481133,(407)354-2640,3800 W OAK RIDGE RD,ORLANDO,FL,32809-4539,TURNER,MATTHEW,,28.47080,-81.42146,Z,Z,NO,YES,N,Middle School,C,,43,44,,N,,,Y,N,1249,71,98.0,,,,,
1819,48,48,ORANGE,ORANGE,1941,WETHERBEE ELEMENTARY,WETHERBEE ELEMENTARY,,481941,(407)850-5130,701 E WETHERBEE RD,ORLANDO,FL,32824-7309,LOGUE,KRISTY,,28.39368,-81.36219,Z,Z,NO,NO,N,Elementary School,B,,58,60,,N,,,Y,N,1053,64,81.3,,,,,
1819,48,48,ORANGE,ORANGE,0322,WHISPERING OAK ELEMENTARY,WHISPERING OAK ELEMENTARY,,480322,(407)656-7773,15300 STONEYBROOK WEST PKWY,WINTER GARDEN,FL,34787-4733,MONTGOMERY,LEE,,28.51391,-81.61212,Z,Z,NO,NO,N,Elementary School,A,,75,74,,N,,,N,N,1088,68,19.2,,,,,
1819,48,48,ORANGE,ORANGE,1611,WILLIAM FRANGUS ELEMENTARY,FRANGUS ELEMENTARY,,481611,(407)296-6469,380 KILLINGTON WAY,ORLANDO,FL,32835-6834,BRITTON,DECHERYL,,28.54560,-81.49548,Z,Z,NO,YES,N,Elementary School,C,,50,49,,N,,,Y,N,466,35,95.7,,,,,
1819,48,48,ORANGE,ORANGE,0111,WILLIAM R BOONE HIGH,BOONE HIGH,,480111,(407)893-7200,1000 E KALEY ST,ORLANDO,FL,32806-3105,JOHNS,DUSTY,,28.51913,-81.36557,P,B,NO,NO,N,High School,A,,66,66,98.9,N,,,N,N,2874,135,46.8,,,,,
1819,48,48,ORANGE,ORANGE,1321,WILLIAM S MAXEY ELEMENTARY,MAXEY ELEMENTARY,,481321,(407)877-5020,1100 E MAPLE ST,WINTER GARDEN,FL,34787-3738,DAVIS-WILSON,CARLETTA,,28.56122,-81.56797,Z,Z,NO,YES,N,Elementary School,A,,65,66,,N,,,N,N,351,28,100.0,,,,,
1819,48,48,ORANGE,ORANGE,1231,WINDERMERE ELEMENTARY,WINDERMERE ELEMENTARY,,481231,(407)876-7520,11125 PARK AVE,WINDERMERE,FL,34786-7828,GREER,DIANA,,28.50811,-81.54439,Z,Z,NO,NO,N,Elementary School,A,,76,78,,N,,,N,N,703,46,8.1,,,,,
1819,48,48,ORANGE,ORANGE,1908,WINDERMERE HIGH,WINDERMERE HIGH,,481908,(407)347-0980,5523 WINTER GARDEN VINELAND RD,WINDERMERE,FL,34786-6097,GUTHRIE,DOUGLAS,,28.47858,-81.57786,Z,Z,NO,NO,N,High School,B,,60,61,96.7,N,,,Y,N,3356,141,21.7,,,,,
1819,48,48,ORANGE,ORANGE,1061,WINDY RIDGE K-8,WINDY RIDGE K-8,,481061,(407)296-5100,3900 BEECH TREE DR,ORLANDO,FL,32835-2501,JACKSON,CHARLES,,28.50327,-81.49835,Z,Z,NO,NO,N,Combination School,A,,73,73,,N,,,N,N,1179,85,49.1,,,,,
1819,48,48,ORANGE,ORANGE,1171,WINEGARD ELEMENTARY,WINEGARD ELEMENTARY,,481171,(407)858-3200,7055 WINEGARD RD,ORLANDO,FL,32809-7101,RIVERA,MEIGAN,,28.45377,-81.38205,Z,Z,NO,YES,N,Elementary School,C,,47,51,,N,,,Y,N,687,45,100.0,,,,,
1819,48,48,ORANGE,ORANGE,1411,WINTER PARK HIGH,WINTER PARK HIGH,,481411,(407)622-3200,2100 SUMMERFIELD RD,WINTER PARK,FL,32792-5037,ARNOLD,MATTHEW,,28.58422,-81.32191,P,D,NO,NO,N,High School,A,,66,66,98.0,N,,,Y,N,3355,168,35.2,,,,,
1819,48,48,ORANGE,ORANGE,1751,WOLF LAKE ELEMENTARY,WOLF LAKE ELEMENTARY,,481751,(407)464-3342,1771 W PONKAN RD,APOPKA,FL,32712-5623,GRIMANDO,CAROLL,,28.72963,-81.54515,Z,Z,NO,NO,N,Elementary School,A,,67,68,,N,,,Y,N,1215,75,43.0,,,,,
1819,48,48,ORANGE,ORANGE,1702,WOLF LAKE MIDDLE,WOLF LAKE MIDDLE,,481702,(407)464-3317,1725 W PONKAN RD,APOPKA,FL,32712-5623,HAUPT,CYNTHIA,,28.72961,-81.54176,Z,Z,NO,NO,N,Middle School,B,,54,54,,N,,,Y,N,1370,69,55.5,,,,,
1819,48,48,ORANGE,ORANGE,0074,WORKFORCE ADVANTAGE ACADEMY CHARTER,WORKFORCE ADVANTAGE ACADEMY CHARTER,,480074,(407)898-7228,2113 E SOUTH ST,ORLANDO,FL,32803-6502,JONES,BELINDA,B,28.53962,-81.35392,Z,Z,YES,NO,A,High School,,M,65,6,22.6,N,,,Y,Y,248,5,26.2,,,,,
1819,48,48,ORANGE,ORANGE,1741,WYNDHAM LAKES ELEMENTARY,WYNDHAM LAKES ELEMENTARY,,481741,(407)251-2347,14360 WYNDHAM LAKES BLVD,ORLANDO,FL,32824-4218,ZIZZA,MARGARITA,,28.35508,-81.34906,Z,Z,NO,NO,N,Elementary School,C,,50,53,,N,,,Y,N,995,61,68.1,,,,,
1819,48,48,ORANGE,ORANGE,0461,ZELLWOOD ELEMENTARY,ZELLWOOD ELEMENTARY,,480461,(407)884-2258,3551 WASHINGTON ST,ZELLWOOD,FL,32798-5308,MATTUCCI,FRANK,,28.73531,-81.60065,Z,Z,NO,YES,N,Elementary School,C,,49,52,,N,,,Y,N,604,40,100.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0932,BELLALAGO CHARTER ACADEMY,BELLALAGO CHARTER ACADEMY,,490932,(407)933-1690,3651 PLEASANT HILL RD,KISSIMMEE,FL,34746-2935,RASMESSEN,JONATHAN,,28.18539,-81.43696,Z,Z,YES,YES,N,Combination School,B,,55,56,,N,,,Y,N,1472,80,65.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0401,BOGGY CREEK ELEMENTARY SCHOOL,BOGGY CREEK ELEMENTARY SCHOOL,,490401,(407)344-5060,810 FLORIDA PKWY,KISSIMMEE,FL,34743-9605,MCMAHON,RHONDA,,28.32764,-81.36216,Z,Z,NO,YES,N,Elementary School,B,,57,58,,N,,,N,N,715,50,95.2,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0184,BRIDGEPREP ACADEMY OSCEOLA COUNTY,BRIDGEPREP ACADEMY OSCEOLA COUNTY,,490184,(407)588-8037,4851 KOA ST,KISSIMMEE,FL,34758,HARRIS,LA TONIA,,28.15745,-81.47555,Z,Z,YES,NO,N,Combination School,D,,34,35,,N,,,Y,Y,449,28,79.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0916,CANOE CREEK CHARTER ACADEMY,CANOE CREEK CHARTER ACADEMY,,490916,(407)891-7320,3600 CANOE CREEK RD,SAINT CLOUD,FL,34772-9132,RAMOS,ALAN,,28.18602,-81.29059,Z,Z,YES,YES,N,Combination School,B,,57,57,,N,,,Y,N,491,32,83.3,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0902,CELEBRATION HIGH SCHOOL,CELEBRATION HIGH SCHOOL,,490902,(321)939-6600,1809 CELEBRATION BLVD,CELEBRATION,FL,34747-4980,GILBERT,CONNER,,28.29867,-81.56898,Z,Z,NO,NO,N,High School,B,,57,58,92.2,N,,,Y,N,2663,132,46.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0711,CELEBRATION SCHOOL,CELEBRATION SCHOOL,,490711,(407)566-2300,510 CAMPUS ST,CELEBRATION,FL,34747-4612,MANION,KIMBERLY,,28.31962,-81.54471,Z,Z,NO,NO,N,Combination School,A,,81,80,,N,,,N,N,1531,90,23.2,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0061,CENTRAL AVENUE ELEMENTARY SCHOOL,CENTRAL AVENUE ELEMENTARY SCHL,,490061,(407)343-7330,500 W COLUMBIA AVE,KISSIMMEE,FL,34741-3203,WINSTON,NADIA,,28.30684,-81.40907,Z,Z,NO,YES,N,Elementary School,C,,45,45,,N,,,Y,N,704,48,100.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0957,CHESTNUT ELEMENTARY SCHOOL FOR SCIENCE AND ENGINEERING,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,,490957,(407)870-4862,4300 CHESTNUT ST,KISSIMMEE,FL,34759-3864,BRESSLER,GARY,,28.11154,-81.45477,Z,Z,NO,YES,N,Elementary School,B,,54,54,,N,,,N,N,716,46,95.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0851,CYPRESS ELEMENTARY SCHOOL,CYPRESS ELEMENTARY SCHOOL,,490851,(407)344-5000,2251 LAKESIDE DR,KISSIMMEE,FL,34743-3326,RAYMOND,LIBBY,,28.31430,-81.35240,Z,Z,NO,YES,N,Elementary School,B,,56,57,,N,,,N,N,623,48,98.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0831,DEERWOOD ELEMENTARY SCHOOL,DEERWOOD ELEMENTARY SCHOOL,,490831,(407)870-2400,3701 MARIGOLD AVE,KISSIMMEE,FL,34758-4321,CONFESOR,AUDIE,,28.18252,-81.48553,Z,Z,NO,YES,N,Elementary School,C,,47,47,,N,,,Y,N,578,41,100.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0091,DENN JOHN MIDDLE SCHOOL,DENN JOHN MIDDLE SCHOOL,,490091,(407)935-3560,2001 DENN JOHN LN,KISSIMMEE,FL,34744-3703,HOYLE,HENRY,,28.30909,-81.37913,Z,Z,NO,YES,N,Middle School,C,,48,47,,N,,,Y,N,964,62,90.6,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0041,DISCOVERY INTERMEDIATE SCHOOL,DISCOVERY INTERMEDIATE SCHOOL,,490041,(407)343-7300,5350 SAN MIGUEL RD,KISSIMMEE,FL,34758-4128,SANTIAGO,HENRY,,28.16952,-81.49838,Z,Z,NO,YES,N,Middle School,C,,50,50,,N,,,Y,N,937,58,82.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0961,EAST LAKE ELEMENTARY SCHOOL,EAST LAKE ELEMENTARY SCHOOL,,490961,(407)943-8450,4001 BOGGY CREEK RD,KISSIMMEE,FL,34744-9105,DELUCA,HILARY,,28.33472,-81.28118,Z,Z,NO,YES,N,Elementary School,B,,57,59,,N,,,N,N,943,62,71.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0931,FLORA RIDGE ELEMENTARY SCHOOL,FLORA RIDGE ELEMENTARY SCHOOL,,490931,(407)933-3999,2900 DYER BLVD,KISSIMMEE,FL,34741-7806,DWYER,WILLIAM,,28.33284,-81.43604,Z,Z,NO,NO,N,Elementary School,C,,46,49,,N,,,Y,N,1075,67,55.4,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0153,FLORIDA CYBER CHARTER ACADEMY AT OSCEOLA,FLORIDA CYBER CHARTER ACADEMY AT OSCEOLA,,490153,(904)247-3268,9143 PHILLIPS HWY SUITE 590,JACKSONVILLE,FL,32256,SHEAFFIELD,SAMANTHA,,28.29897,-81.36214,Z,Z,YES,NO,N,Combination School,C,,41,41,67.3,N,,,Y,N,1011,.,16.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0863,FOUR CORNERS CHARTER SCHOOL,FOUR CORNERS CHARTER SCHOOL,,490863,(407)787-4300,9100 TEACHER LN,DAVENPORT,FL,33897-6212,THOMPSON,DENISE,,28.29566,-81.65248,Z,Z,YES,NO,N,Elementary School,B,,58,57,,N,,,Y,N,989,54,42.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0152,FOUR CORNERS UPPER SCHOOL,FOUR CORNERS UPPER SCHOOL,,490152,(407)589-4600,9160 BELLA CITTA BLVD,DAVENPORT,FL,33896-5430,THOMPSON,DENISE,,28.27369,-81.65674,Z,Z,YES,NO,N,Combination School,B,,55,54,97.4,N,,,Y,N,1099,63,54.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0601,GATEWAY HIGH SCHOOL,GATEWAY HIGH SCHOOL,,490601,(407)935-3600,93 PANTHER PAWS TRL,KISSIMMEE,FL,34744-4407,LONG,JAMES,,28.29599,-81.36027,Z,Z,NO,YES,N,High School,C,,53,53,91.0,N,,,Y,N,1729,96,71.5,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0011,HARMONY COMMUNITY SCHOOL,HARMONY COMMUNITY SCHOOL,,490011,(407)892-1655,3365 SCHOOLHOUSE RD,HARMONY,FL,34773-6008,DAVENPORT,SANDRA,,28.20119,-81.15337,Z,Z,NO,NO,N,Combination School,A,,74,73,,N,,,N,N,1104,67,36.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0922,HARMONY HIGH SCHOOL,HARMONY HIGH SCHOOL,,490922,(407)933-9900,3601 ARTHUR J GALLAGHER BLVD,HARMONY,FL,34771,HICKEY,JAMES,,28.18661,-81.15302,Z,Z,NO,NO,N,High School,B,,55,55,96.0,N,,,Y,N,2004,99,34.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0501,HICKORY TREE ELEMENTARY SCHOOL,HICKORY TREE ELEMENTARY SCHOOL,,490501,(407)891-3120,2355 OLD HICKORY TREE RD,SAINT CLOUD,FL,34772-8941,DOE,ALISON,,28.23302,-81.25463,Z,Z,NO,NO,N,Elementary School,B,,57,59,,N,,,Y,N,1006,67,58.8,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0071,HIGHLANDS ELEMENTARY SCHOOL,HIGHLANDS ELEMENTARY SCHOOL,,490071,(407)935-3620,800 W DONEGAN AVE,KISSIMMEE,FL,34741-2214,CUMMINS,PATRICIA,,28.31765,-81.41149,Z,Z,NO,YES,N,Elementary School,C,,42,44,,N,,,Y,N,856,58,53.6,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0341,HORIZON MIDDLE SCHOOL,HORIZON MIDDLE SCHOOL,,490341,(407)943-7240,2020 HAM BROWN RD,KISSIMMEE,FL,34746-4052,BALLONE,MICHAEL,,28.24365,-81.46469,Z,Z,NO,YES,N,Middle School,B,,56,55,,N,,,Y,N,1336,83,77.1,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0866,KISSIMMEE CHARTER ACADEMY,KISSIMMEE CHARTER ACADEMY,,490866,(407)847-1400,2850 BILL BECK BLVD,KISSIMMEE,FL,34744-4073,MCCARLEY,LORI,,28.33079,-81.37810,Z,Z,YES,YES,N,Combination School,C,,51,52,,N,,,Y,N,780,41,70.8,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0042,KISSIMMEE ELEMENTARY SCHOOL,KISSIMMEE ELEMENTARY SCHOOL,,490042,(407)935-3640,3700 W DONEGAN AVE,KISSIMMEE,FL,34741-1532,NOYES,DAVID,,28.31727,-81.44040,Z,Z,NO,YES,N,Elementary School,B,,60,61,,N,,,N,N,1023,64,86.3,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0251,KISSIMMEE MIDDLE SCHOOL,KISSIMMEE MIDDLE SCHOOL,,490251,(407)870-0857,2410 DYER BLVD,KISSIMMEE,FL,34741-1501,ROLANDO,EUGENIA,,28.31730,-81.43800,Z,Z,NO,YES,N,Middle School,C,,53,52,,N,,,Y,N,1341,85,88.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0300,KOA ELEMENTARY SCHOOL,KOA ELEMENTARY SCHOOL,,490300,(407)518-1161,5000 KOA ST,KISSIMMEE,FL,34758,TERRY,ASHTON,,28.15512,-81.48675,Z,Z,NO,YES,N,Elementary School,C,,46,47,,N,,,Y,N,653,41,100.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0801,LAKEVIEW ELEMENTARY SCHOOL,LAKEVIEW ELEMENTARY SCHOOL,,490801,(407)891-3220,2900 5TH ST,SAINT CLOUD,FL,34769-2002,SHENUSKI,TRACY,A,28.25765,-81.30407,Z,Z,NO,YES,N,Elementary School,B,,60,62,,N,,,N,N,737,49,79.2,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0842,LIBERTY HIGH SCHOOL,LIBERTY HIGH SCHOOL,,490842,(407)933-3910,4250 PLEASANT HILL RD,KISSIMMEE,FL,34746-2942,CRUZ,MISTY,,28.16245,-81.44346,Z,Z,NO,YES,N,High School,C,,44,44,91.7,N,,,Y,N,2046,109,75.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0182,LINCOLN-MARTI CHARTER SCHOOLS(OSCEOLA CAMPUS),LINCOLN-MARTI CHARTER SCHOOLS(OSCEOLA CAMPUS),,490182,(407)530-5000,2244 FORTUNE RD,KISSIMMEE,FL,34744,PLAZA,ALEXANDR,,28.30431,-81.35295,Z,Z,YES,YES,N,Elementary School,,,,77,,N,,,N,N,62,5,88.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0959,MAIN STREET HIGH SCHOOL,MAIN STREET HIGH SCHOOL,,490959,(321)250-1871,1100 N MAIN ST,KISSIMMEE,FL,34744-4245,PEREZ,CHRISTINE,,28.30205,-81.40413,Z,Z,YES,YES,A,High School,,C,55,18,20.0,N,,,Y,Y,330,10,39.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0202,MATER ACADEMY AT ST CLOUD,MATER ACADEMY AT ST CLOUD,,490202,(305)343-2434,1925 NORA TYSON RD,ST. CLOUD,FL,34771-8210,SINGH,VICTORIA,,28.24969,-81.22963,Z,Z,YES,NO,N,Elementary School,C,,49,49,,N,,,Y,N,90,6,46.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0163,MATER BRIGHTON LAKES,MATER BRIGHTON LAKES,,490163,(407)931-0325,3200 PLEASANT HILL RD,KISSIMMEE,FL,34746-3067,CANGEMI,CARMEN,,28.20082,-81.44149,Z,Z,YES,YES,N,Combination School,B,,57,57,,N,,,Y,N,924,53,80.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0185,MATER PALMS ACADEMY,MATER PALMS ACADEMY,,490185,(407)288-7998,401 S POINCIANA BLVD,KISSIMMEE,FL,34746,CUETO,MONICA,,28.28675,-81.47126,Z,Z,YES,YES,N,Combination School,A,,69,68,,N,,,Y,N,549,28,78.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0271,MICHIGAN AVENUE ELEMENTARY SCHOOL,MICHIGAN AVENUE ELEMENTARY SCHOOL,,490271,(407)891-3140,2015 S MICHIGAN AVE,SAINT CLOUD,FL,34769-5203,CROOK-NICHOLS,DIANE,,28.23951,-81.27668,Z,Z,NO,YES,N,Elementary School,B,,56,56,,N,,,Y,N,655,49,82.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0701,MILL CREEK ELEMENTARY SCHOOL,MILL CREEK ELEMENTARY SCHOOL,,490701,(407)935-3660,1700 MILL SLOUGH RD,KISSIMMEE,FL,34744-2846,CAVINEE,SUSAN,,28.31207,-81.37671,Z,Z,NO,YES,N,Elementary School,C,,52,54,,N,,,Y,N,924,60,97.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0043,NARCOOSSEE ELEMENTARY SCHOOL,NARCOOSSEE ELEMENTARY SCHOOL,,490043,(407)892-6858,2690 N NARCOOSSEE RD,SAINT CLOUD,FL,34771-8738,KNOEBEL,SCOTT,,28.32643,-81.23385,Z,Z,NO,NO,N,Elementary School,A,,62,63,,N,,,N,N,1070,66,34.4,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0040,NARCOOSSEE MIDDLE SCHOOL,NARCOOSSEE MIDDLE SCHOOL,,490040,(407)891-6600,2700 N NARCOOSSEE RD,SAINT CLOUD,FL,34771-8739,WEEDEN,GARY,,28.32764,-81.23580,Z,Z,NO,NO,N,Middle School,A,,64,63,,N,,,N,N,1295,71,50.3,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0962,NEOCITY ACADEMY,NEOCITY ACADEMY,,490962,(407)933-3903,195 NEOCITY WAY,KISSIMMEE,FL,34744-4408,MEECHIN,MICHAEL,,28.29069,-81.37389,Z,Z,NO,NO,N,High School,A,,76,76,,N,,,N,N,107,6,32.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0933,NEPTUNE ELEMENTARY SCHOOL,NEPTUNE ELEMENTARY SCHOOL,,490933,(407)892-8387,1200 BETSY ROSS LN,SAINT CLOUD,FL,34769-7066,HARWOOD,LINDA,,28.25064,-81.32881,Z,Z,NO,YES,N,Elementary School,C,,53,55,,N,,,N,N,1002,67,86.6,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0311,NEPTUNE MIDDLE SCHOOL,NEPTUNE MIDDLE SCHOOL,,490311,(407)935-3500,2727 NEPTUNE RD,KISSIMMEE,FL,34744-6237,RADEMACHER,THOMAS,,28.25894,-81.33388,Z,Z,NO,YES,N,Middle School,B,,61,60,,N,,,Y,N,1330,83,64.0,,,,,
1819,49,49,OSCEOLA,OSCEOLA,9036,NEW BEGINNINGS EDUCATION CENTER,NEW BEGINNINGS EDUCATION CENTER,,499036,(407)348-4466,2599 WEST VINE ST,KISSIMMEE,FL,34741-3974,WEHMEYER,NINA,,28.30687,-81.42884,Z,Z,NO,YES,A,Combination School,,M,36,21,0.0,N,,,Y,Y,198,22,94.4,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0853,NEW DIMENSIONS HIGH SCHOOL,NEW DIMENSIONS HIGH SCHOOL,,490853,(407)870-9949,4900 OLD PLEASNT HILLL RD,KISSIMMEE,FL,34759-3430,GRIMM,JACQUELINE,,28.13997,-81.44829,Z,Z,YES,YES,N,High School,A,,71,67,97.2,N,,,N,N,474,19,66.7,,,,,
1819,49,49,OSCEOLA,OSCEOLA,9020,OASIS RESIDENTIAL CENTER,OASIS RESIDENTIAL CENTER,,499020,(407)518-2932,5970 S ORANGE BLOSSOM TRAIL,INTERCESSION CITY,FL,33848,COMBS,KAREN,,28.26387,-81.52349,Z,Z,NO,NO,A,High School,,M,50,0,0.0,N,,,N,Y,26,2,3.8,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0921,OSCEOLA COUNTY SCHOOL FOR THE ARTS,OSCEOLA CO SCHOOL FOR THE ARTS,,490921,(407)931-4803,3151 N ORANGE BLOSSOM TRL,KISSIMMEE,FL,34744-1137,EVENS,CHUNDRA,,28.34179,-81.40228,S,F,NO,NO,N,Combination School,A,,87,87,100.0,N,,,N,N,942,50,37.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0081,OSCEOLA HIGH SCHOOL,OSCEOLA HIGH SCHOOL,,490081,(407)518-5400,420 S THACKER AVE,KISSIMMEE,FL,34741-5963,CAMPBELL,NIA,,28.28714,-81.42582,Z,Z,NO,YES,N,High School,C,,47,46,91.8,N,,,Y,N,2467,131,75.6,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0000,OSCEOLA SCHOOL DISTRICT,,,,,817 BILL BECK BLVD,KISSIMMEE,FL,34744-4492,Pace,Debra,,28.29898,-81.35996,,,,,,,B,,58,58,90.0,,,,,,68561,4087,66.8,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0181,OSCEOLA SCIENCE CHARTER SCHOOL,OSCEOLA SCIENCE CHARTER SCHOOL,,490181,(407)750-8190,2880 N ORANGE BLOSSOM TRL,KISSIMMEE,FL,34744-1132,CETIN,MURAT,,28.33281,-81.40433,Z,Z,YES,NO,N,Elementary School,B,,57,56,,N,,,Y,N,462,27,43.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,7004,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),OSCEOLA VIRTUAL FRANCHISE (SECONDARY),,497004,(407)870-4847,1200 VERMONT AVE,ST CLOUD,FL,34769,HODGES,PETER,,28.24711,-81.29373,Z,Z,NO,NO,N,Combination School,A,,71,71,78.8,N,,,N,N,131,4,22.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0881,P. M. WELLS CHARTER ACADEMY,P. M. WELLS CHARTER ACADEMY,,490881,(321)697-1020,2426 REMINGTON BLVD,KISSIMMEE,FL,34744-8467,RAMOS,ALAN,,28.27999,-81.33118,Z,Z,YES,YES,N,Combination School,A,,69,67,,N,,,Y,N,678,42,84.4,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0821,PARKWAY MIDDLE SCHOOL,PARKWAY MIDDLE SCHOOL,,490821,(407)344-7000,857 FLORIDA PKWY,KISSIMMEE,FL,34743-9612,GOULD,MEGAN,,28.32733,-81.36865,Z,Z,NO,YES,N,Middle School,C,,48,49,,N,,,Y,N,961,67,84.9,,,,,
1819,49,49,OSCEOLA,OSCEOLA,0904,PARTIN SETTLEMENT ELEMENTARY SCHOOL,PARTIN SETTLEMENT ELEM. SCHOOL,,490904,(407)518-2000,2434 REMINGTON BLVD,KISSIMMEE,FL,34744-8467,CORBETT,KAREN,C,28.28064,-81.32920,Z,Z,NO,YES,N,Elementary School,C,,53,53,,N,,,Y,N,858,53,74.7,,,,,
